Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season
285,Kimberly Keith,brian87@mcclure.com,Waterproof Shoes,2,3118,6236,2024-08-15,Monsoon
286,Amanda Gordon,wilkersonryan@pearson.com,Scarf,3,2423,7269,2023-01-21,Winter
287,Randy Martin,ghernandez@jackson.com,Blazer,4,1553,6212,2024-11-02,Autumn
288,Richard Herrera,uturner@hotmail.com,Sweater,5,4160,20800,2024-12-17,Winter
289,Allen Walters,mooremonica@gmail.com,Light Jacket,5,2530,12650,2023-03-06,Spring
290,Jonathan Maldonado,spatrick@hotmail.com,Raincoat,2,2283,4566,2023-06-10,Monsoon
291,Chad Flynn,sanchezrobert@rodriguez.org,Sandals,4,2029,8116,2024-06-09,Summer
292,Todd Espinoza,rrivera@hotmail.com,Umbrella,5,2649,13245,2024-07-01,Monsoon
293,Jose Gross,yyoder@wilson.com,Umbrella,5,1222,6110,2024-09-15,Monsoon
294,Curtis Olson,robertellis@gmail.com,Umbrella,5,2094,10470,2024-08-14,Monsoon
295,Debra Wise,mitchelljulian@yahoo.com,Raincoat,4,4898,19592,2024-06-16,Monsoon
296,Sylvia Durham,michaelamaxwell@hotmail.com,Full-Sleeve Shirt,2,1391,2782,2024-09-11,Autumn
297,Linda Ross,matthewpatel@yahoo.com,Blazer,3,1706,5118,2024-10-02,Autumn
298,Jeremy Marsh,dayjeff@thomas.biz,Waterproof Shoes,2,3314,6628,2024-08-09,Monsoon
299,Jennifer Anderson,xmurphy@smith.org,T-Shirt,2,3210,6420,2024-03-03,Spring
300,Rebecca Williams,gbrown@daniel-parks.com,Cardigan,4,2041,8164,2024-11-25,Autumn
301,Eugene Brown,susanmoore@anderson.com,Umbrella,4,2952,11808,2023-07-26,Monsoon
302,Kathryn Love,okramer@yahoo.com,Waterproof Shoes,3,2292,6876,2024-09-23,Monsoon
303,Evan Hunter,kyle27@herrera-cole.net,Umbrella,5,3173,15865,2023-06-03,Monsoon
304,Nancy Coffey,daniel99@yahoo.com,Jacket,4,583,2332,2024-02-25,Winter
305,Ricky Bowman,gbridges@dawson-rivera.com,Full-Sleeve Shirt,2,4055,8110,2023-09-11,Autumn
306,Aaron Weiss,mitchelllloyd@gmail.com,T-Shirt,3,2282,6846,2023-04-03,Spring
307,Michael Hardy,douglas47@acosta.com,Jeans,5,4353,21765,2024-05-25,Spring
308,William Garcia,tlittle@hotmail.com,Sweater,1,986,986,2023-12-27,Winter
309,Christopher Simmons,dpratt@gmail.com,Waterproof Shoes,2,4917,9834,2023-08-01,Monsoon
310,Brooke Gomez,dereksmith@harvey-taylor.com,Sandals,2,3788,7576,2023-07-26,Summer
311,Cynthia Watson,qmartinez@hotmail.com,Blazer,1,4923,4923,2024-10-07,Autumn
312,Alan Riley,shuffman@hotmail.com,Light Jacket,5,2532,12660,2024-05-07,Spring
313,Megan Dennis,jacobking@conway.net,Sandals,1,3209,3209,2024-08-05,Summer
314,Matthew Giles,kgray@morris.com,Umbrella,3,1797,5391,2023-08-23,Monsoon
315,Nicole Wilkins,qcobb@hotmail.com,Sandals,5,2171,10855,2024-07-27,Summer
316,Stanley Rich,btate@jordan.com,Boots,3,3604,10812,2024-02-10,Winter
317,Rachel Harper,matthewthomas@yahoo.com,Boots,1,1329,1329,2024-02-16,Winter
318,Henry Smith,nancyprice@love.net,Light Jacket,4,1568,6272,2023-04-16,Spring
319,Linda Velez,andrewgray@grant.com,Umbrella,5,2822,14110,2023-06-08,Monsoon
320,Mark Baker,martintaylor@hotmail.com,Waterproof Shoes,5,3707,18535,2023-07-28,Monsoon
321,Tara Duncan DVM,mariamiller@gmail.com,Loafers,5,3807,19035,2023-10-04,Autumn
322,Michelle Davis,laurabaker@wade.org,Blazer,2,1015,2030,2024-09-11,Autumn
323,Raymond Waters,eric65@yahoo.com,Waterproof Shoes,4,2345,9380,2023-06-13,Monsoon
324,Amanda Stewart,ygomez@reyes.com,Sandals,2,919,1838,2023-07-22,Summer
325,Hannah Humphrey,vargaslauren@yahoo.com,Umbrella,3,4623,13869,2024-07-20,Monsoon
326,Sonya Wilson,cheryl00@yahoo.com,Umbrella,5,2702,13510,2024-08-03,Monsoon
327,Clarence Smith,phillipsjoseph@hubbard.com,Sandals,5,4342,21710,2024-07-28,Summer
328,Pamela Woods,ithompson@yahoo.com,Raincoat,5,551,2755,2025-08-17,Monsoon
329,Christian Gibson,wjohnson@gmail.com,Sandals,1,2424,2424,2023-06-07,Summer
330,Mark Zamora,audreyrogers@yahoo.com,Light Jacket,1,4302,4302,2023-03-26,Spring
331,Erin Brown,james08@johnson-goodwin.com,Sweater,2,557,1114,2023-01-03,Winter
332,Jessica Hughes,carlos40@johnson.net,Raincoat,3,4397,13191,2023-08-08,Monsoon
333,Bradley Dougherty,tonya98@riley.org,Sweater,2,1795,3590,2025-12-10,Winter
334,Christine Webster,wfranklin@kaiser.com,Cardigan,5,3123,15615,2023-10-21,Autumn
335,Ryan Davis,smithgerald@gmail.com,Light Jacket,4,2905,11620,2024-03-21,Spring
336,Lauren Turner,barbara32@yahoo.com,Jeans,4,4049,16196,2024-03-08,Spring
337,Edward Moore,qclark@hotmail.com,Raincoat,5,3953,19765,2024-07-18,Monsoon
338,Kimberly Davis,brownsamantha@hotmail.com,T-Shirt,3,4321,12963,2023-04-25,Spring
339,Julie Lutz,fsmith@duran.org,Raincoat,4,4075,16300,2024-09-03,Monsoon
340,Curtis Stone,rachel88@shaw-holmes.net,Light Jacket,3,606,1818,2024-05-28,Spring
341,Vicki Taylor,vaughnthomas@yahoo.com,Sunglasses,1,1951,1951,2024-06-28,Summer
342,Jason Ray,earmstrong@hotmail.com,Umbrella,3,3887,11661,2023-07-23,Monsoon
343,Jacob Gibson,gillespiechristopher@lyons.com,Raincoat,1,3254,3254,2023-07-10,Monsoon
344,Larry Davis,crystal10@terry.com,Light Jacket,2,2570,5140,2024-03-15,Spring
345,Cassandra Knox,denisemckenzie@hotmail.com,Full-Sleeve Shirt,3,3646,10938,2024-10-06,Autumn
346,Michael Cooper,catherinesimpson@gmail.com,Tank Top,2,4917,9834,2023-07-10,Summer
347,Christopher Juarez,nicholas01@banks.com,Scarf,5,2734,13670,2025-02-21,Winter
348,Pamela Burke,woodmichael@clark-flynn.com,Shorts,5,4458,22290,2024-07-27,Summer
349,Daniel Knox,whitevictoria@arnold.com,Tank Top,1,4217,4217,2024-06-13,Summer
350,Donna Duran,campbellkeith@waller.biz,T-Shirt,2,2178,4356,2024-05-10,Spring
351,Gerald Turner,collinskathy@francis-brown.com,Blazer,2,2262,4524,2023-11-24,Autumn
352,Brenda Huerta,mariapeck@hotmail.com,Jeans,4,1211,4844,2024-05-21,Spring
353,Thomas Cooper,mmills@hotmail.com,Loafers,4,3601,14404,2024-10-28,Autumn
354,Lisa Martinez,davenportamy@gmail.com,Shorts,2,1914,3828,2024-07-25,Summer
355,John Hill,hollydaniels@hotmail.com,Waterproof Shoes,1,4895,4895,2024-09-07,Monsoon
356,Daniel Jones,nbradley@hensley-green.com,Sandals,1,4414,4414,2023-08-02,Summer
357,Joshua Cervantes,stokesbrandon@smith.com,Umbrella,3,946,2838,2024-07-28,Monsoon
358,Sandra Rodriguez,amanda46@moore-wade.com,Jeans,1,613,613,2023-04-28,Spring
359,Troy Robertson,belltamara@mclean.com,Waterproof Shoes,2,1051,2102,2023-08-21,Monsoon
360,April Harris,stephaniefleming@howard-stewart.com,Sandals,1,3469,3469,2025-07-28,Summer
361,Karen Garrett,clarkandrea@gregory.info,Raincoat,3,3138,9414,2024-09-10,Monsoon
362,Angela Horn,coffeybrandy@carr.com,Blazer,4,2332,9328,2023-09-09,Autumn
363,Crystal Osborne,smithgregory@jackson-french.org,Jeans,1,4007,4007,2024-03-20,Spring
364,Stephanie Boyer,thomas22@griffin.biz,Sandals,4,4319,17276,2024-06-24,Summer
365,Cole Morales,eric82@walter.com,Blazer,1,1655,1655,2023-09-12,Autumn
366,Krista Williamson,amanda30@gmail.com,Tank Top,4,1370,5480,2024-08-10,Summer
367,Theresa Martinez,mckenzielawson@johnson.com,Umbrella,5,2657,13285,2024-07-12,Monsoon
368,Maurice Smith,gutierrezryan@yahoo.com,Sandals,1,1767,1767,2025-06-24,Summer
369,Sheila Murphy,alexandrianewman@hogan.org,Blazer,1,2247,2247,2024-11-09,Autumn
370,Jennifer Fletcher,martinalyssa@chen.com,Boots,1,2244,2244,2023-02-14,Winter
371,Angela Welch,owensthomas@hotmail.com,Jacket,5,2653,13265,2023-02-09,Winter
372,Margaret Hernandez,sharon23@murray-berger.com,Boots,5,588,2940,2024-01-16,Winter
373,Lisa Townsend,andrewnguyen@yahoo.com,Waterproof Shoes,1,2254,2254,2024-09-05,Monsoon
374,Ashley Sherman,ntyler@hotmail.com,T-Shirt,1,2398,2398,2024-04-02,Spring
375,Sabrina Anderson,benitezalexander@hotmail.com,Full-Sleeve Shirt,5,3172,15860,2024-09-23,Autumn
376,Jose Martinez,petersonandrew@clark-pope.com,Sneakers,3,2511,7533,2023-05-27,Spring
377,Ryan Thompson,piercedana@phillips-chapman.com,Jeans,2,3493,6986,2024-05-27,Spring
378,Evan Lopez,chavezeric@bennett.com,Cardigan,3,3961,11883,2024-11-02,Autumn
379,Elizabeth Graham,lesliespencer@yahoo.com,Sweater,1,2069,2069,2023-02-01,Winter
380,Alexandra Mcdowell,richardberger@yahoo.com,Light Jacket,4,3809,15236,2024-03-05,Spring
381,Tammy Miller,debra29@collins-edwards.com,Shorts,2,4835,9670,2024-06-18,Summer
382,Kim Thomas,cclark@gmail.com,Blazer,4,3305,13220,2024-11-10,Autumn
383,Robin Watson,cassandraweber@fernandez-hamilton.com,Shorts,4,3290,13160,2023-07-11,Summer
384,Vanessa Rodriguez,robert81@hotmail.com,Jeans,2,1615,3230,2024-03-20,Spring
385,Madison Wells,davismatthew@hotmail.com,Jacket,3,1405,4215,2023-02-12,Winter
386,Javier Wise,chelsea75@gmail.com,Blazer,2,3997,7994,2023-11-08,Autumn
387,Nancy Wright,stephen40@wright.com,Scarf,5,2290,11450,2023-02-01,Winter
388,Katherine Howard,ericbailey@hotmail.com,Sneakers,4,3088,12352,2024-05-27,Spring
389,Danielle Rodgers,reednicholas@yahoo.com,Full-Sleeve Shirt,3,1038,3114,2024-09-06,Autumn
390,Kathryn Thomas,anne86@gmail.com,Raincoat,5,1973,9865,2023-07-06,Monsoon
391,Heidi Campbell,marywilson@hotmail.com,Waterproof Shoes,3,1253,3759,2024-09-16,Monsoon
392,Ashley Young,granterica@payne-bowman.com,Boots,2,3912,7824,2024-01-26,Winter
393,Thomas Taylor,langamy@gmail.com,Tank Top,5,2304,11520,2023-08-23,Summer
394,James Lane,leejessica@chavez-dawson.org,Shorts,2,2396,4792,2024-06-24,Summer
395,Kelly Garcia,michelle21@hotmail.com,Full-Sleeve Shirt,3,4880,14640,2024-09-17,Autumn
396,Jessica Wong,eric80@yahoo.com,Waterproof Shoes,5,2056,10280,2025-07-04,Monsoon
397,Jason Fernandez,danieljordan@levine.com,Light Jacket,5,3050,15250,2024-05-02,Spring
398,Shirley Cook,luis25@hotmail.com,Raincoat,1,2967,2967,2023-07-13,Monsoon
399,Lorraine Fisher,marilynmcgrath@rogers.com,Blazer,5,2367,11835,2024-11-25,Autumn
400,Shannon Griffin,avilacourtney@richard-melendez.info,Raincoat,5,2525,12625,2023-08-10,Monsoon
401,Holly Shaffer,danielroberts@taylor-jacobs.biz,Blazer,3,4271,12813,2023-09-10,Autumn
402,Christopher Greene,lauren71@price.com,Shorts,2,3525,7050,2024-07-03,Summer
403,Eric Sharp,russellbrittany@harrington-castillo.org,Jeans,5,3229,16145,2024-05-14,Spring
404,Sara Shaw,tmathews@nelson.com,Jeans,2,2714,5428,2024-05-01,Spring
405,Adam Bullock,christianmitchell@wang-carney.com,Sweater,3,3624,10872,2024-02-10,Winter
406,Joseph Fuller,grantkeller@hawkins.com,Waterproof Shoes,2,575,1150,2025-09-10,Monsoon
407,Joshua Gomez,ronald36@sweeney.com,Jeans,5,2857,14285,2024-04-28,Spring
408,Joel Villarreal Jr.,martinmarquez@martinez.com,Sweater,5,2540,12700,2023-12-10,Winter
409,Katherine Guzman,brycetran@banks.com,Sandals,4,2151,8604,2023-08-17,Summer
410,Kayla Smith,howard50@jenkins.com,Waterproof Shoes,3,1271,3813,2024-07-23,Monsoon
411,Jason Olsen,meganmartinez@yahoo.com,Shorts,4,4657,18628,2023-06-28,Summer
412,Mathew Spence,morrisdaniel@yahoo.com,Full-Sleeve Shirt,3,4782,14346,2024-10-09,Autumn
413,Sandy Cannon,patriciahill@green-pope.com,Light Jacket,3,1040,3120,2023-05-14,Spring
414,David Crosby,wwhitehead@ramos-johnson.com,Umbrella,3,2528,7584,2024-06-23,Monsoon
415,Tracy Lewis,jbarker@hotmail.com,Full-Sleeve Shirt,3,2637,7911,2024-10-19,Autumn
416,Stephen Fleming,meredithjames@hotmail.com,Raincoat,1,529,529,2023-07-05,Monsoon
417,Justin Lambert,rharris@phillips.biz,Waterproof Shoes,5,4740,23700,2024-09-01,Monsoon
418,Steven Edwards,rellison@hotmail.com,Boots,2,4716,9432,2024-02-20,Winter
419,Jamie Gutierrez,donald67@gmail.com,Umbrella,3,908,2724,2024-06-28,Monsoon
420,George Mcintyre,beckyklein@yahoo.com,Sneakers,1,2083,2083,2024-04-23,Spring
421,Shannon Chambers,beverly41@hotmail.com,Jacket,3,3266,9798,2023-02-20,Winter
422,Nancy Hampton,jameshoover@robinson.com,Shorts,5,4861,24305,2023-07-19,Summer
423,Danielle Greer,salazarkatherine@hotmail.com,Jeans,4,4180,16720,2023-03-28,Spring
424,Cory Espinoza,perezann@ross-fletcher.com,Jeans,5,1393,6965,2023-05-01,Spring
425,Alice Alvarez,robertdavis@yahoo.com,Light Jacket,1,3887,3887,2024-03-24,Spring
426,Edwin Moore,emily84@gutierrez.info,Sandals,1,4530,4530,2024-06-22,Summer
427,Jesus Cruz,fwilliams@gmail.com,Umbrella,5,890,4450,2023-07-26,Monsoon
428,Robert Christian,victor19@thomas-young.com,Light Jacket,3,4799,14397,2023-04-28,Spring
429,Kenneth Quinn,martinalbert@hotmail.com,Cardigan,4,794,3176,2024-11-17,Autumn
430,George Cox,jeremyrodriguez@hutchinson.com,Tank Top,3,4665,13995,2024-07-03,Summer
431,Michael Allen,hansonrobert@gardner.net,Boots,4,4701,18804,2023-02-10,Winter
432,Vincent Lopez,stefanie74@james-martinez.com,Boots,3,4525,13575,2024-02-21,Winter
433,Jill Burnett,palmerann@harris.net,Boots,5,2683,13415,2024-01-15,Winter
434,Jonathan Reese,avilaphillip@glenn.com,Umbrella,1,1204,1204,2024-09-27,Monsoon
435,Lori Reese,tmoore@yahoo.com,Sweater,4,3446,13784,2024-12-03,Winter
436,Colton Lyons,jefferyhampton@hotmail.com,Umbrella,5,3013,15065,2023-09-09,Monsoon
437,Sarah Smith,rojasleslie@hotmail.com,Shorts,4,2460,9840,2024-07-12,Summer
438,Darrell Flowers,blee@hill.biz,Full-Sleeve Shirt,5,3807,19035,2023-11-12,Autumn
439,Tara Wilcox,bdavis@gmail.com,T-Shirt,5,2359,11795,2024-03-01,Spring
440,Julie Thomas,russellterri@graves.com,Loafers,4,4394,17576,2024-09-24,Autumn
441,Allison Howard,austin39@bernard.com,T-Shirt,5,1059,5295,2024-04-15,Spring
442,Steven Sanders,millershannon@yahoo.com,T-Shirt,2,3573,7146,2025-05-25,Spring
443,William West,katiepotter@myers-lee.net,Light Jacket,3,904,2712,2023-05-17,Spring
444,Dennis Hall,rachaelbaker@gmail.com,Cardigan,4,4166,16664,2024-11-18,Autumn
445,Kristin Campbell,rachelking@hotmail.com,Raincoat,1,3564,3564,2023-08-19,Monsoon
446,Claudia Coleman,wanderson@hotmail.com,Sneakers,4,2494,9976,2024-03-12,Spring
447,Steven Clayton,victor49@melton.net,Raincoat,2,4382,8764,2024-08-14,Monsoon
448,George Perez,jameshayes@gmail.com,Raincoat,4,2625,10500,2023-06-26,Monsoon
449,Alexis Reed,rhonda87@gmail.com,Cardigan,2,962,1924,2024-11-18,Autumn
450,John Castaneda,kevin20@gonzales-guerra.com,Cardigan,4,3984,15936,2024-11-11,Autumn
451,Jason Reyes,michael53@smith-taylor.info,Sandals,3,669,2007,2024-08-04,Summer
452,Catherine West,danielleknox@gmail.com,Blazer,2,4323,8646,2024-10-13,Autumn
453,Jessica Smith,caitlyn84@garza.info,Scarf,1,1316,1316,2023-12-08,Winter
454,Kathleen French,annphillips@wilson.net,Jacket,3,4629,13887,2023-02-28,Winter
455,Ryan Sherman,danielcharles@gmail.com,Sweater,5,889,4445,2023-02-28,Winter
456,Jeffery Morrison,xmerritt@yahoo.com,Jeans,5,1420,7100,2023-03-22,Spring
457,Christina Curry,radams@yahoo.com,Full-Sleeve Shirt,5,3618,18090,2024-11-18,Autumn
458,Teresa Cook,adamsalejandro@short.com,Full-Sleeve Shirt,5,4729,23645,2023-09-17,Autumn
459,Zachary Smith,ricky48@yahoo.com,Sandals,2,3498,6996,2025-08-02,Summer
460,Nicole Wallace,andradejoshua@gmail.com,Tank Top,2,778,1556,2023-08-05,Summer
461,Joshua Walton,danabrown@brown.com,Scarf,3,3860,11580,2023-12-17,Winter
462,Edward Burns,frank58@smith.net,Jacket,5,4480,22400,2023-12-12,Winter
463,Michael Kim,theresalane@hotmail.com,T-Shirt,2,4385,8770,2023-05-09,Spring
464,Jason Perez,alexander60@gmail.com,Shorts,2,2187,4374,2025-08-25,Summer
465,Cynthia Roth,william45@stone.com,Raincoat,4,2802,11208,2024-07-24,Monsoon
466,Jasmine Thomas,qburns@gmail.com,Umbrella,2,4004,8008,2024-08-26,Monsoon
467,Aaron Andrews,allenzachary@gmail.com,Sunglasses,1,1799,1799,2023-06-02,Summer
468,Drew Smith,kenneth09@gmail.com,Raincoat,4,2852,11408,2025-06-28,Monsoon
469,Nicholas Kaufman,rhodesdawn@gmail.com,Sunglasses,5,3919,19595,2024-08-23,Summer
470,Amy Rogers,annesimmons@gmail.com,Full-Sleeve Shirt,3,3429,10287,2023-10-23,Autumn
471,Philip Baker,riverajoseph@gray.info,Raincoat,1,4181,4181,2024-06-24,Monsoon
472,Corey Hernandez,john29@wilson.net,Umbrella,3,1752,5256,2023-06-15,Monsoon
473,Michael Mcbride,rachelwang@anderson.info,Scarf,3,4395,13185,2023-12-03,Winter
474,Lindsay Alexander,mikejohnson@joseph.com,Sweater,5,4091,20455,2024-02-19,Winter
475,Tony Mullins,maxjefferson@hotmail.com,Boots,2,1150,2300,2023-02-09,Winter
476,Samantha Rodriguez,leslie09@gmail.com,Blazer,4,4407,17628,2023-11-12,Autumn
477,Janet Smith,fcohen@gmail.com,Jacket,2,4921,9842,2023-12-06,Winter
478,Katie Brennan,velasquezmichael@yahoo.com,Waterproof Shoes,2,3753,7506,2025-06-02,Monsoon
479,Gina Smith,thomas36@yahoo.com,Sandals,3,4404,13212,2023-08-16,Summer
480,Bradley Thompson,dorothy62@gmail.com,Umbrella,4,3807,15228,2023-07-23,Monsoon
481,Jared Long,kristin63@strong.org,Full-Sleeve Shirt,4,3815,15260,2024-09-25,Autumn
482,Cynthia Beasley,mholt@roberson-jones.com,Scarf,5,1810,9050,2024-02-03,Winter
483,William Bowen,sandersmichael@holloway-jennings.biz,Sweater,1,4366,4366,2023-01-28,Winter
484,Dr. Donald Carr DDS,andrewsmegan@gmail.com,Raincoat,4,1185,4740,2024-07-11,Monsoon
485,Zachary Richardson,mario43@hotmail.com,T-Shirt,4,3654,14616,2023-03-08,Spring
486,Mary Evans,toddvictoria@yahoo.com,Light Jacket,2,1353,2706,2025-03-01,Spring
487,Lisa Reid,samuelmontes@yahoo.com,Sweater,4,4657,18628,2024-01-09,Winter
488,Tammie Lyons,robertslinda@yahoo.com,Jeans,2,2060,4120,2024-03-06,Spring
489,Jason Patel,wlewis@glenn-lawson.com,Umbrella,4,4350,17400,2024-07-13,Monsoon
490,Stephen Abbott,jose97@hotmail.com,Umbrella,3,1697,5091,2024-09-15,Monsoon
491,John Garcia,vjames@bryant.com,Sandals,3,546,1638,2024-07-28,Summer
492,Jane Clarke,carrjoel@garcia-thompson.com,Sneakers,3,2821,8463,2023-03-07,Spring
493,Jasmine Sanchez,ayalakaren@hill.org,Scarf,5,4970,24850,2024-12-18,Winter
494,Nicholas Hess,kerryabbott@gmail.com,Umbrella,5,3162,15810,2024-06-22,Monsoon
495,Cynthia Bender,robert55@mata-green.biz,Jeans,3,1147,3441,2024-04-06,Spring
496,Heather Williams,billydavis@adams-scott.info,Umbrella,1,710,710,2024-09-02,Monsoon
497,Paul Mckinney,megan29@morales.biz,Umbrella,3,3927,11781,2023-09-06,Monsoon
498,Brandon Ramirez,courtneygibson@lopez.net,Blazer,3,3892,11676,2024-10-03,Autumn
499,Amanda Garcia,veronicagarrison@gmail.com,Jeans,1,2040,2040,2023-03-11,Spring
500,Thomas Miller,cynthia88@hotmail.com,Light Jacket,5,1574,7870,2023-03-14,Spring
501,Adam Gallegos,williamkelley@gmail.com,Boots,4,3579,14316,2024-01-05,Winter
502,Drew Charles,richardtate@hotmail.com,T-Shirt,3,1541,4623,2024-05-03,Spring
503,Melissa Williams,turnerandrea@yahoo.com,T-Shirt,3,4994,14982,2023-05-23,Spring
504,Richard Fields,graydavid@blair-jennings.info,Light Jacket,4,3025,12100,2024-03-13,Spring
505,Hunter Sims,andersonkaren@jones-howell.org,T-Shirt,2,3430,6860,2023-04-21,Spring
506,Timothy Long,tracy92@wilson.info,Sneakers,2,2407,4814,2023-03-04,Spring
507,Paul Smith,rebecca66@sullivan-dean.com,Light Jacket,4,4662,18648,2023-04-19,Spring
508,Richard Wright,baileynicholas@weiss.info,Sandals,4,813,3252,2023-07-21,Summer
509,Rebecca Smith,veronicastewart@hotmail.com,Sunglasses,5,3086,15430,2023-08-12,Summer
510,Benjamin Price,brichards@hotmail.com,Sweater,3,3973,11919,2024-12-07,Winter
511,Trevor Brooks,andrewlindsey@yahoo.com,Shorts,3,1652,4956,2024-07-28,Summer
512,Manuel Henderson,carrjulia@yahoo.com,Light Jacket,5,4807,24035,2023-05-28,Spring
513,John Taylor,denisereilly@rosario.info,Blazer,5,3593,17965,2023-10-25,Autumn
514,Cynthia Young,josephwaters@davis.com,Light Jacket,5,4588,22940,2024-05-25,Spring
515,Wyatt Mccoy,lesterkevin@yahoo.com,T-Shirt,1,3964,3964,2023-04-09,Spring
516,Amy Jones,anthonystevens@yahoo.com,Boots,4,4636,18544,2024-12-07,Winter
517,Michael Snyder,lorimiller@smith-adams.com,Sandals,2,1038,2076,2024-06-22,Summer
518,Justin Frank,bradleybarrera@bray.info,Boots,3,1792,5376,2024-02-13,Winter
519,Martin Green MD,victoriamckee@yahoo.com,Jacket,5,1474,7370,2023-01-01,Winter
520,Julia Carter,upage@yahoo.com,Cardigan,2,2350,4700,2024-09-23,Autumn
521,Mario Lewis,allison50@gmail.com,Jeans,1,1394,1394,2023-04-28,Spring
522,Holly Thompson,xbaldwin@gmail.com,Loafers,2,1235,2470,2023-09-22,Autumn
523,Rose Martinez,jsims@mason-smith.com,T-Shirt,4,1078,4312,2023-05-01,Spring
524,Michael Thompson,haysjoseph@coleman.info,Jeans,4,1559,6236,2023-03-05,Spring
525,Chad Cox,susanmiller@higgins.com,Jacket,2,893,1786,2023-12-03,Winter
526,James Henry,francesstone@johnson.com,Sweater,4,2107,8428,2025-12-11,Winter
527,Courtney Peterson,andreawilliams@robles.com,Waterproof Shoes,1,1019,1019,2023-08-22,Monsoon
528,Michele Lamb PhD,richard67@yahoo.com,Scarf,5,4976,24880,2024-01-21,Winter
529,Jennifer Carpenter,brandonjackson@miller.info,Waterproof Shoes,4,2817,11268,2024-07-18,Monsoon
530,Heidi Yang,stacycampbell@garza.com,Full-Sleeve Shirt,4,544,2176,2024-09-28,Autumn
531,Eric Lopez,vjordan@gmail.com,Jeans,5,3951,19755,2024-04-28,Spring
532,Shari Anderson,jasmine23@gmail.com,Boots,2,4507,9014,2024-02-27,Winter
533,Tyler Sheppard,jenniferho@morris.info,Sweater,3,3872,11616,2023-12-16,Winter
534,Courtney Saunders,mcbrideelizabeth@yahoo.com,Cardigan,5,3603,18015,2023-09-16,Autumn
535,Charles Potts,bhill@hotmail.com,Sneakers,5,1176,5880,2024-04-18,Spring
536,Samantha Franklin,xwhitehead@gmail.com,Umbrella,3,2405,7215,2023-06-03,Monsoon
537,Paul Nolan,uharper@reynolds.com,Cardigan,5,3925,19625,2023-09-05,Autumn
538,Jason Rivera,matthewbradshaw@roth-perry.info,Shorts,3,1220,3660,2024-06-08,Summer
539,David Morgan,lunajoseph@gmail.com,Sandals,3,1083,3249,2024-06-02,Summer
540,John Massey,gabriellejordan@johnson-johnson.com,Full-Sleeve Shirt,2,3531,7062,2024-09-17,Autumn
541,Steven Clarke,lisaburke@shepherd.info,T-Shirt,1,1565,1565,2024-05-15,Spring
542,Rachel Lee,amberterrell@hotmail.com,Sweater,4,2880,11520,2023-01-03,Winter
543,Victoria Gibson,oking@king-hardy.biz,Umbrella,4,947,3788,2024-06-05,Monsoon
544,Caleb Miller,cynthiahernandez@christensen.org,Jeans,1,3864,3864,2023-03-05,Spring
545,Kenneth Barrett,jjones@arnold.com,Umbrella,5,2482,12410,2023-08-28,Monsoon
546,Samantha Carrillo,pittsmark@jones-wells.org,Loafers,3,1730,5190,2024-11-27,Autumn
547,Brandy Mahoney,keyregina@moss-garcia.net,Jacket,4,3919,15676,2024-12-16,Winter
548,Brittany Wu,garysparks@gmail.com,Cardigan,2,1943,3886,2024-11-28,Autumn
549,Melanie Wilson,sonya16@hotmail.com,Tank Top,5,697,3485,2023-06-13,Summer
550,George Bass,alexandrabaker@gmail.com,Boots,2,1355,2710,2023-02-23,Winter
551,Maria Stevenson,davidturner@morris.info,Light Jacket,1,3942,3942,2023-04-13,Spring
552,Cole Moore,michele21@young-patel.com,Raincoat,5,3368,16840,2023-09-17,Monsoon
553,Caroline Kidd,rhondasmith@hotmail.com,Jeans,5,1775,8875,2024-04-26,Spring
554,Christine Lozano,matthewbrown@glenn.com,Raincoat,3,4109,12327,2024-07-24,Monsoon
555,Brett Hall,stephensmith@barker.com,Scarf,5,2545,12725,2024-02-02,Winter
