Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
159,Mr. Michael Schultz,danielle85@holder-donaldson.org,Boots,1,3934,3934,2023-01-24,Winter,1,803,3934.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
160,Sarah Miller,jessicahill@anthony-vincent.net,Jacket,4,1082,4328,2024-02-26,Winter,1,405,1082.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
161,Elizabeth Hampton,pamela72@williams.net,Boots,1,3653,3653,2024-01-17,Winter,1,445,3653.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
162,Cynthia Smith,oterrell@gmail.com,Cardigan,2,3483,6966,2024-10-02,Autumn,3,186,3483.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
163,Amanda Jones,williamsmatthew@yahoo.com,Umbrella,2,4189,8378,2024-09-28,Monsoon,4,190,4189.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
164,Eric Dennis,amy39@massey.com,Shorts,5,3586,17930,2023-08-23,Summer,0,592,3586.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
165,Lauren Smith,allendarin@hotmail.com,Sneakers,4,2759,11036,2023-04-23,Spring,2,714,2759.0,2,Lost Customers,Re-engagement Emails & Offers
166,Alex Warren,joan62@hotmail.com,Waterproof Shoes,5,3386,16930,2023-08-04,Monsoon,4,611,3386.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
167,Kaitlyn Ferguson,jamescain@hall-collins.biz,Blazer,1,4267,4267,2023-11-28,Autumn,3,495,4267.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
168,Christopher Nichols,schmidtdavid@douglas.com,Sandals,5,849,4245,2023-06-20,Summer,0,656,849.0,2,Lost Customers,Re-engagement Emails & Offers
169,Edwin Williams,kevin05@owens-ortiz.com,Sweater,2,1316,2632,2024-02-14,Winter,1,417,1316.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
170,Mary Molina,amandamontes@campbell.info,Shorts,2,3502,7004,2024-06-25,Summer,0,285,3502.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
171,Arthur Johnston,vrojas@lopez-sanders.com,Loafers,2,1381,2762,2024-10-20,Autumn,3,168,1381.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
172,Jacqueline Wilson,margaretryan@gmail.com,Loafers,3,2675,8025,2023-11-06,Autumn,3,517,2675.0,2,Lost Customers,Re-engagement Emails & Offers
173,Lauren Smith,williamjones@hotmail.com,Sandals,3,1662,4986,2024-06-04,Summer,0,306,1662.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
174,Brittany Jones,stephenwillis@lawrence.com,Jeans,4,1688,6752,2024-05-28,Spring,2,313,1688.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
175,Lori Mack,lisa84@perry-alvarado.net,Full-Sleeve Shirt,1,4494,4494,2024-11-07,Autumn,3,150,4494.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
176,Thomas Russell,amandawilson@hotmail.com,Cardigan,2,621,1242,2024-10-24,Autumn,3,164,621.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
177,Jeffrey Cain,andrewandrews@lawrence.com,Scarf,4,3486,13944,2024-12-27,Winter,1,100,3486.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
178,Mark Gibson,kelsey58@davis-martin.com,Full-Sleeve Shirt,3,4566,13698,2024-11-19,Autumn,3,138,4566.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
179,Sarah Keith,brendastephens@ayers.info,T-Shirt,4,2628,10512,2023-05-07,Spring,2,700,2628.0,2,Lost Customers,Re-engagement Emails & Offers
180,Samantha Mcdowell,vjones@perez.com,Blazer,5,1357,6785,2024-10-19,Autumn,3,169,1357.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
181,Ryan Duncan,nicholas48@gmail.com,Blazer,2,2818,5636,2023-11-04,Autumn,3,519,2818.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
182,Ashley Little,chamberstravis@woodard.com,Sneakers,2,1174,2348,2023-03-14,Spring,2,754,1174.0,2,Lost Customers,Re-engagement Emails & Offers
183,Brianna Sanders,hjackson@gmail.com,Shorts,3,2027,6081,2023-06-25,Summer,0,651,2027.0,2,Lost Customers,Re-engagement Emails & Offers
184,Nicole Spencer,johnhenderson@howell-scott.net,Sneakers,1,3139,3139,2023-05-09,Spring,2,698,3139.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
185,Marcus Patton,rwheeler@hotmail.com,Cardigan,1,4583,4583,2024-09-11,Autumn,3,207,4583.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
186,Melissa Walker,john32@hotmail.com,Tank Top,2,2662,5324,2024-07-04,Summer,0,276,2662.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
187,Ryan Lee,mary73@hotmail.com,Waterproof Shoes,2,3132,6264,2024-07-08,Monsoon,4,272,3132.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
188,James Hutchinson,sarahlee@mercer.com,Blazer,5,2554,12770,2023-09-28,Autumn,3,556,2554.0,2,Lost Customers,Re-engagement Emails & Offers
189,Jessica Smith,adam58@stewart.com,Full-Sleeve Shirt,1,1901,1901,2024-10-01,Autumn,3,187,1901.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
190,Angela King,jjohnson@wright-chavez.com,Cardigan,4,4886,19544,2023-09-13,Autumn,3,571,4886.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
191,Luis Carlson,katherine48@garza.info,Boots,1,4404,4404,2023-01-11,Winter,1,816,4404.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
192,Brandon Beasley,hallamanda@parker-schwartz.com,Loafers,3,3057,9171,2024-10-13,Autumn,3,175,3057.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
193,Paige Graham,justinsullivan@hamilton.com,Raincoat,5,3016,15080,2023-06-24,Monsoon,4,652,3016.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
194,Alejandro Evans,sherithomas@pena-reid.com,T-Shirt,2,3172,6344,2023-03-28,Spring,2,740,3172.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
195,Carl Warner,varcher@yahoo.com,Sweater,1,1615,1615,2023-02-26,Winter,1,770,1615.0,2,Lost Customers,Re-engagement Emails & Offers
196,Kristine Martinez,turnercharles@hotmail.com,Waterproof Shoes,4,1360,5440,2024-09-22,Monsoon,4,196,1360.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
197,Edward Ellison,wrightjeffery@hotmail.com,Cardigan,3,4811,14433,2024-11-08,Autumn,3,149,4811.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
198,Ryan Moore,kathleen00@zimmerman.biz,Sneakers,3,1498,4494,2024-04-23,Spring,2,348,1498.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
199,Stephanie Fischer,ochoakenneth@yahoo.com,Loafers,2,2002,4004,2025-09-27,Autumn,3,-174,2002.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
200,Nicole Lewis,timothyortega@hotmail.com,Shorts,5,3899,19495,2023-06-28,Summer,0,648,3899.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
201,Tracy Ford,powellzachary@gmail.com,Jeans,1,1735,1735,2024-04-17,Spring,2,354,1735.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
202,Anna Berg,ericksongary@walker.com,Sneakers,2,2803,5606,2024-05-24,Spring,2,317,2803.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
203,Ms. Brooke Petersen,sarahlawson@bautista-anthony.net,Loafers,5,2525,12625,2024-11-07,Autumn,3,150,2525.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
204,Amanda Clark,smithwayne@gmail.com,Blazer,4,3753,15012,2023-10-21,Autumn,3,533,3753.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
205,Christy Miller,mreynolds@martin.com,Light Jacket,2,970,1940,2024-05-15,Spring,2,326,970.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
206,Holly Mcfarland,thomassmith@gmail.com,Light Jacket,1,671,671,2023-04-21,Spring,2,716,671.0,2,Lost Customers,Re-engagement Emails & Offers
207,Kenneth Prince,qford@rogers.com,Sweater,1,2936,2936,2024-01-09,Winter,1,453,2936.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
208,Christopher Rubio,turnercindy@carpenter.com,Full-Sleeve Shirt,3,1001,3003,2023-10-13,Autumn,3,541,1001.0,2,Lost Customers,Re-engagement Emails & Offers
209,Dylan Johnson,woodmatthew@hotmail.com,Light Jacket,5,2650,13250,2023-04-11,Spring,2,726,2650.0,2,Lost Customers,Re-engagement Emails & Offers
210,Peter Banks,kelli05@hensley-mitchell.info,Sandals,4,4337,17348,2024-08-20,Summer,0,229,4337.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
211,Becky Goodwin,jthompson@hotmail.com,T-Shirt,4,930,3720,2024-03-22,Spring,2,380,930.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
212,Lori Reed,matthewclements@marshall.com,Sweater,4,2246,8984,2023-12-20,Winter,1,473,2246.0,2,Lost Customers,Re-engagement Emails & Offers
213,Jonathan Garcia,zachary62@hotmail.com,Loafers,5,2807,14035,2024-10-17,Autumn,3,171,2807.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
214,Robert Copeland,mitchellkevin@hotmail.com,Sunglasses,1,2078,2078,2023-08-03,Summer,0,612,2078.0,2,Lost Customers,Re-engagement Emails & Offers
215,Angela Henderson,danastevens@gmail.com,Raincoat,2,3027,6054,2023-09-25,Monsoon,4,559,3027.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
216,Andrew Irwin,russellreilly@yahoo.com,Sweater,4,2567,10268,2024-12-11,Winter,1,116,2567.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
217,Sandra Wilson,john93@hotmail.com,Shorts,2,3839,7678,2024-08-01,Summer,0,248,3839.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
218,Mary Swanson,leonardwatson@hotmail.com,Full-Sleeve Shirt,5,2223,11115,2025-09-08,Autumn,3,-155,2223.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
219,Michael Davis,martinezcynthia@parker.com,Sweater,1,2288,2288,2023-12-12,Winter,1,481,2288.0,2,Lost Customers,Re-engagement Emails & Offers
220,Traci Little,charlottedixon@miller.com,Umbrella,3,3093,9279,2023-06-23,Monsoon,4,653,3093.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
221,Diana Barrett,ovillarreal@ward.com,Sunglasses,5,1821,9105,2023-07-24,Summer,0,622,1821.0,2,Lost Customers,Re-engagement Emails & Offers
222,Kristie Sullivan,wendyholmes@grant.com,Raincoat,4,3227,12908,2024-09-16,Monsoon,4,202,3227.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
223,Kelly Rodriguez,campbelldiana@lawson.com,Tank Top,3,998,2994,2024-07-19,Summer,0,261,998.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
224,Jessica Acevedo,clarkjustin@gmail.com,Light Jacket,2,3395,6790,2023-04-20,Spring,2,717,3395.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
225,Barry Norris,james45@yahoo.com,Waterproof Shoes,3,1315,3945,2024-07-16,Monsoon,4,264,1315.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
226,Lindsay Cooley,emily17@rodriguez.com,Sandals,1,3698,3698,2023-08-21,Summer,0,594,3698.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
227,Jordan Ortega,bakerapril@hotmail.com,Tank Top,3,1862,5586,2024-08-07,Summer,0,242,1862.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
228,Dawn Andrews,kmiller@gmail.com,Full-Sleeve Shirt,5,2736,13680,2024-10-10,Autumn,3,178,2736.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
229,William Barnes,tgraham@luna-kidd.info,Raincoat,5,3950,19750,2024-06-11,Monsoon,4,299,3950.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
230,Robert Jackson,tony57@lewis.net,Sneakers,5,1686,8430,2024-05-04,Spring,2,337,1686.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
231,Dalton Daniels,bradfordjill@watson.com,Sneakers,3,2255,6765,2024-04-28,Spring,2,343,2255.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
232,Tiffany Lawson,fburgess@mooney-little.com,Jacket,4,4039,16156,2023-01-03,Winter,1,824,4039.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
233,Jillian Bryant,eringonzalez@hotmail.com,Scarf,4,4591,18364,2024-01-19,Winter,1,443,4591.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
234,Nathan Hansen,zcarey@mack-meyer.com,Sneakers,5,3597,17985,2023-03-26,Spring,2,742,3597.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
235,Nancy Stokes,smithdestiny@yahoo.com,Boots,3,1875,5625,2023-01-07,Winter,1,820,1875.0,2,Lost Customers,Re-engagement Emails & Offers
236,Heather Houston,zcook@moore.com,Umbrella,4,2896,11584,2024-09-27,Monsoon,4,191,2896.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
237,Patricia Mann,timothychen@yahoo.com,Loafers,3,3215,9645,2023-10-02,Autumn,3,552,3215.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
238,Ms. Stacey Day,mckenzietran@davis.org,T-Shirt,2,1347,2694,2023-05-09,Spring,2,698,1347.0,2,Lost Customers,Re-engagement Emails & Offers
239,Matthew Torres,scottstacey@franklin-johnson.com,Full-Sleeve Shirt,3,3238,9714,2024-09-23,Autumn,3,195,3238.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
240,Nicole Schwartz,greenkristine@bryant.com,Umbrella,2,4464,8928,2025-07-26,Monsoon,4,-111,4464.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
241,Glenn Morton,ian37@yahoo.com,Umbrella,2,851,1702,2024-07-15,Monsoon,4,265,851.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
242,Robert Johnson,ian08@roberts.org,Umbrella,3,3643,10929,2024-06-07,Monsoon,4,303,3643.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
243,Michael Johnson,amandagallegos@yahoo.com,Sneakers,1,1839,1839,2023-03-09,Spring,2,759,1839.0,2,Lost Customers,Re-engagement Emails & Offers
244,Brian Bonilla,clopez@gmail.com,Full-Sleeve Shirt,5,1521,7605,2025-11-11,Autumn,3,-219,1521.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
245,Erin Fitzgerald,dhill@mejia.com,Full-Sleeve Shirt,3,784,2352,2024-10-21,Autumn,3,167,784.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
246,Hannah Smith,mhorn@hotmail.com,Tank Top,4,2820,11280,2024-06-08,Summer,0,302,2820.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
247,Marc Byrd,alexanderblackwell@yahoo.com,Loafers,1,2976,2976,2024-09-03,Autumn,3,215,2976.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
248,Carla Gates,sandrabaldwin@sosa.com,Sandals,1,4439,4439,2023-07-16,Summer,0,630,4439.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
249,Samantha Cobb,popedanielle@jones.com,Sneakers,3,1153,3459,2024-04-15,Spring,2,356,1153.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
250,William Rodriguez,sharonsmith@hotmail.com,Raincoat,5,4409,22045,2025-06-28,Monsoon,4,-83,4409.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
251,Jasmine Franklin,cassandraevans@gmail.com,Scarf,2,814,1628,2024-12-03,Winter,1,124,814.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
252,Lee Gardner,michelleramirez@hotmail.com,Sneakers,4,2625,10500,2023-03-20,Spring,2,748,2625.0,2,Lost Customers,Re-engagement Emails & Offers
253,Alexander Lopez,james08@murphy.com,Light Jacket,2,4868,9736,2023-03-12,Spring,2,756,4868.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
254,Susan Thompson,garciachristian@lopez.info,Raincoat,1,1292,1292,2024-07-19,Monsoon,4,261,1292.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
255,Kaylee Robinson,whitneyallen@mckenzie-little.com,Sneakers,2,2019,4038,2023-04-12,Spring,2,725,2019.0,2,Lost Customers,Re-engagement Emails & Offers
256,Christy Harper,clarkmaria@hotmail.com,Blazer,3,3191,9573,2023-09-15,Autumn,3,569,3191.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
257,Regina Moore,wkeller@hill.com,Umbrella,2,1618,3236,2024-07-11,Monsoon,4,269,1618.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
258,Jenna Peterson,jasmine97@gmail.com,Sneakers,1,3075,3075,2024-04-19,Spring,2,352,3075.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
259,Ann Johnson,zpark@yahoo.com,Sneakers,3,1431,4293,2025-03-14,Spring,2,23,1431.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
260,Jerry Simmons,heatherwalsh@gmail.com,Raincoat,2,1039,2078,2024-06-06,Monsoon,4,304,1039.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
261,Brian Velez,martha36@watson-johnson.com,Scarf,1,538,538,2023-01-23,Winter,1,804,538.0,2,Lost Customers,Re-engagement Emails & Offers
262,Victoria Martin,smithdustin@gmail.com,Raincoat,1,3102,3102,2023-07-12,Monsoon,4,634,3102.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
263,Nathan Mathews,stephaniemartinez@webb.info,Waterproof Shoes,2,891,1782,2023-07-12,Monsoon,4,634,891.0,2,Lost Customers,Re-engagement Emails & Offers
264,Heidi Hill,adam27@hotmail.com,Sneakers,1,3250,3250,2024-04-23,Spring,2,348,3250.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
265,Dawn Lin,mccartyandrew@mercer.com,Jeans,1,2864,2864,2024-05-12,Spring,2,329,2864.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
266,Kelly Cohen,christopherwilson@yahoo.com,Sandals,5,4598,22990,2023-08-17,Summer,0,598,4598.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
267,Todd Hamilton,dhenderson@yahoo.com,Boots,5,1495,7475,2024-12-26,Winter,1,101,1495.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
268,William Taylor,karenrodgers@wheeler.com,Sunglasses,5,2410,12050,2023-07-15,Summer,0,631,2410.0,2,Lost Customers,Re-engagement Emails & Offers
269,Brandon Brown,brenda98@hotmail.com,Sunglasses,3,2062,6186,2024-07-14,Summer,0,266,2062.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
270,Sarah Miller,nicholasrichmond@jimenez.com,Raincoat,1,3219,3219,2023-07-25,Monsoon,4,621,3219.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
271,Samuel Williamson,jenniferpacheco@yahoo.com,Full-Sleeve Shirt,4,4345,17380,2024-10-19,Autumn,3,169,4345.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
272,Jeffery Stephens,alexrios@yahoo.com,Loafers,4,4808,19232,2024-09-21,Autumn,3,197,4808.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
273,Hunter Hobbs DDS,haley48@yahoo.com,Sneakers,2,3004,6008,2024-05-27,Spring,2,314,3004.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
274,Justin Peck,daniel16@yahoo.com,Cardigan,3,682,2046,2025-11-02,Autumn,3,-210,682.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
275,Rebecca Nguyen,frankdanny@stein-graham.org,T-Shirt,3,1945,5835,2024-05-28,Spring,2,313,1945.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
276,Mark Webb,mmunoz@yahoo.com,Blazer,1,860,860,2023-11-05,Autumn,3,518,860.0,2,Lost Customers,Re-engagement Emails & Offers
277,Jacqueline Campbell,gordonnicole@mcconnell.org,Raincoat,2,3205,6410,2023-06-28,Monsoon,4,648,3205.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
278,Daniel Leach,catherine41@yahoo.com,Light Jacket,5,1418,7090,2023-03-04,Spring,2,764,1418.0,2,Lost Customers,Re-engagement Emails & Offers
279,Gloria Thomas,juliehale@young.net,Loafers,3,4327,12981,2023-10-28,Autumn,3,526,4327.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
280,Veronica Hernandez,grace36@bridges-summers.com,T-Shirt,3,4634,13902,2024-03-27,Spring,2,375,4634.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
281,April Jackson,dsmith@yahoo.com,Sandals,4,3554,14216,2024-06-12,Summer,0,298,3554.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
282,Diana Mcdaniel,wongteresa@hotmail.com,Raincoat,3,3137,9411,2023-07-28,Monsoon,4,618,3137.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
283,Melinda Thompson,zayala@lamb.info,Sweater,2,4493,8986,2024-01-07,Winter,1,455,4493.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
284,William Jimenez,cody90@davies-rangel.com,Tank Top,3,3004,9012,2024-07-28,Summer,0,252,3004.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
285,Kimberly Keith,brian87@mcclure.com,Waterproof Shoes,2,3118,6236,2024-08-15,Monsoon,4,234,3118.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
286,Amanda Gordon,wilkersonryan@pearson.com,Scarf,3,2423,7269,2023-01-21,Winter,1,806,2423.0,2,Lost Customers,Re-engagement Emails & Offers
287,Randy Martin,ghernandez@jackson.com,Blazer,4,1553,6212,2024-11-02,Autumn,3,155,1553.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
288,Richard Herrera,uturner@hotmail.com,Sweater,5,4160,20800,2024-12-17,Winter,1,110,4160.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
289,Allen Walters,mooremonica@gmail.com,Light Jacket,5,2530,12650,2023-03-06,Spring,2,762,2530.0,2,Lost Customers,Re-engagement Emails & Offers
290,Jonathan Maldonado,spatrick@hotmail.com,Raincoat,2,2283,4566,2023-06-10,Monsoon,4,666,2283.0,2,Lost Customers,Re-engagement Emails & Offers
291,Chad Flynn,sanchezrobert@rodriguez.org,Sandals,4,2029,8116,2024-06-09,Summer,0,301,2029.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
